22319;7.79;Pierrot;Action;33327;8.52;Gore;R - 17+ (violence & profanity);Seinen
22199;7.47;White Fox;Action;25132;7.83;Gore;R - 17+ (violence & profanity);Shounen
21995;7.64;Production I.G;Romance;24294;8.14;School;PG-13 - Teens 13 or older;Shoujo
22145;8.07;A-1 Pictures;Action;3866;8.41;Historical;R - 17+ (violence & profanity);Shounen
22687;7;LIDENFILMS;Action;37563;7.24;Gore;R - 17+ (violence & profanity);Seinen
21353;6.54;Xebec;Action;18619;7.44;Super Power;R - 17+ (violence & profanity);Shounen
20709;7.35;Pierrot Plus;Action;36643;7.12;CGDCT;PG-13 - Teens 13 or older;Shoujo
24151;7.58;Production I.G;Romance;24294;8.14;School;PG-13 - Teens 13 or older;Shoujo
14751;7.11;Toei Animation;Fantasy;92;8.2;Mahou Shoujo;PG-13 - Teens 13 or older;Shoujo
22835;5.89;Asahi Production;Comedy;32833;7.07;Crossdressing;PG-13 - Teens 13 or older;Shounen
24687;8.43;Artland;Adventure;418;8.72;Adult Cast;PG-13 - Teens 13 or older;Seinen
23945;6.83;J.C.Staff;Comedy;13254;6.82;School;PG-13 - Teens 13 or older;Shounen
24135;7.54;Fuji TV;Comedy;34169;7.48;Historical;PG-13 - Teens 13 or older;Shounen
24531;6.03;Brain's Base;Comedy;44617;6.56;School;PG-13 - Teens 13 or older;Shounen
24695;6.59;Arms;Comedy;34377;7.27;Harem;R+ - Mild Nudity;Seinen
24175;6.37;Zexcs;Comedy;24698;7.06;School;R+ - Mild Nudity;Shounen
19613;7.79;SANZIGEN;Action;375;8.22;Racing;PG-13 - Teens 13 or older;Seinen
22689;7.15;LIDENFILMS;Action;37563;7.24;Gore;R - 17+ (violence & profanity);Seinen
23423;5.87;Seven;Comedy;37885;6.83;School;PG-13 - Teens 13 or older;Seinen
25647;7.27;Pierrot Plus;Action;36643;7.12;CGDCT;PG-13 - Teens 13 or older;Shoujo
24171;7.03;Seven Arcs Pictures;Action;36717;7.46;Historical;PG-13 - Teens 13 or older;Shounen
23991;6.78;LIDENFILMS;Action;28759;7.03;Mythology;PG-13 - Teens 13 or older;Shounen
