5114;9.1;Bones;Action;25;9.03;Military;R - 17+ (violence & profanity);Shounen
6033;7.73;Toei Animation;Action;42;8.41;Martial Arts;PG-13 - Teens 13 or older;Shounen
5525;7.19;Studio Deen;Action;1349;7.92;Military;PG-13 - Teens 13 or older;Josei
5667;7.25;Xebec;Comedy;671;7.48;Harem;R+ - Mild Nudity;Shounen
5941;8.38;SynergySP;Drama;1183;8.48;School;PG-13 - Teens 13 or older;Shounen
4192;7.67;J.C.Staff;Action;696;7.86;Harem;PG-13 - Teens 13 or older;Shounen
6171;7.98;TMS Entertainment;Action;1047;8.26;Martial Arts;PG-13 - Teens 13 or older;Shounen
5150;7.27;J.C.Staff;Comedy;1908;7.38;School;PG-13 - Teens 13 or older;Shounen
5671;7.46;Gonzo;Slice of Life;6310;7.74;School;PG-13 - Teens 13 or older;Seinen
5835;7.7;Pierrot;Drama;5854;7.31;Reverse Harem;PG-13 - Teens 13 or older;Shoujo
5597;7.24;Shaft;Comedy;3728;7.12;Time Travel;PG-13 - Teens 13 or older;Shounen
5713;7.49;asread.;Comedy;2629;7.58;CGDCT;PG-13 - Teens 13 or older;Seinen
5485;7.67;Bee Media;Action;8773;6.64;Mecha;R - 17+ (violence & profanity);Shounen
5031;6.83;Magic Bus;Action;1062;7.56;Adult Cast;R+ - Mild Nudity;Shounen
