16498;8.54;Wit Studio;Action;23390;8.55;Gore;R - 17+ (violence & profanity);Shounen
16762;7.3;asread.;Supernatural;50205;7.09;Psychological;R - 17+ (violence & profanity);Shounen
16201;7.14;Zexcs;Drama;24705;8.21;Psychological;R - 17+ (violence & profanity);Shounen
17389;8.32;Pierrot;Action;16765;9;Historical;R - 17+ (violence & profanity);Seinen
16355;6.67;Studio Gokumi;Action;15396;7.14;Gore;R - 17+ (violence & profanity);Seinen
17505;7.3;Seven Arcs Pictures;Action;36717;7.46;Historical;PG-13 - Teens 13 or older;Shounen
17082;6.65;LIDENFILMS;Slice of Life;45980;7.06;CGDCT;G - All Ages;Shounen
16518;6.44;Satelight;Adventure;10750;7.37;Isekai;PG-13 - Teens 13 or older;Shounen
16982;7.02;Manglobe;Comedy;696;7.85;Harem;PG-13 - Teens 13 or older;Shounen
16241;7.54;Production I.G;Comedy;22114;7.38;Gag Humor;R - 17+ (violence & profanity);Seinen
17137;7.22;Anpro;Adventure;1097;8.26;Mythology;PG-13 - Teens 13 or older;Shoujo
