9513;7.86;Pierrot Plus;Action;10010;8.14;Childcare;PG-13 - Teens 13 or older;Shounen
9656;7.98;Production I.G;Drama;3378;8.28;School;PG-13 - Teens 13 or older;Shoujo
9367;6.8;A.C.G.T.;Action;5911;7.32;Harem;R+ - Mild Nudity;Seinen
8426;7.7;AIC Classic;Drama;585;8.22;Crossdressing;PG-13 - Teens 13 or older;Seinen
9834;7.41;Pierrot;Comedy;1193;7.43;Gag Humor;R - 17+ (violence & profanity);Shounen
8857;7.39;Kyoto Animation;Comedy;3082;8.37;Gag Humor;PG-13 - Teens 13 or older;Shounen
9724;7.81;Production I.G;Action;4608;7.73;Adult Cast;R - 17+ (violence & profanity);Shounen
10092;7.68;Production I.G;Action;4608;7.73;Adult Cast;R - 17+ (violence & profanity);Shounen
9510;7.66;Bridge;Comedy;17641;7.55;Gag Humor;PG-13 - Teens 13 or older;Shounen
9741;5.53;AIC PLUS+;Comedy;5994;7.71;School;R+ - Mild Nudity;Seinen
9396;7.54;Bridge;Comedy;17641;7.55;Gag Humor;PG-13 - Teens 13 or older;Shounen
9088;7.78;Anpro;Action;1097;8.26;Mythology;R - 17+ (violence & profanity);Shounen
