10162;8.35;Production I.G;Slice of Life;3468;7.08;Childcare;PG-13 - Teens 13 or older;Josei
10379;8.57;Brain's Base;Drama;1859;8.66;Iyashikei;PG-13 - Teens 13 or older;Shoujo
10321;7.02;A-1 Pictures;Comedy;18096;7.24;Idols (Male);PG-13 - Teens 13 or older;Shoujo
10029;7.79;Studio Ghibli;Award Winning;23614;6.86;Historical;G - All Ages;Shoujo
10049;7.94;Studio Deen;Action;5664;7.98;Mythology;PG-13 - Teens 13 or older;Shounen
10805;7.29;Manglobe;Comedy;7519;8.47;Music;PG-13 - Teens 13 or older;Shounen
10378;7.47;Diomedéa;Comedy;12671;7.83;Anthropomorphic;PG-13 - Teens 13 or older;Shounen
11077;7.13;Graphinica;Action;751;7.48;Gore;R - 17+ (violence & profanity);Seinen
10465;6.19;Hoods Entertainment;Action;6784;6.57;Historical;R+ - Mild Nudity;Seinen
9938;7.42;Satelight;Slice of Life;6979;7.43;Historical;G - All Ages;Seinen
10582;6.56;Diomedéa;Comedy;6778;7.13;Isekai;PG-13 - Teens 13 or older;Seinen
9958;7.14;Manglobe;Comedy;696;7.85;Harem;PG-13 - Teens 13 or older;Shounen
4713;6.03;Asahi Production;Fantasy;11516;7.73;Reverse Harem;PG-13 - Teens 13 or older;Shoujo
