20583;8.44;Production I.G;Sports;35243;8.85;School;PG-13 - Teens 13 or older;Shounen
21405;7.66;Brain's Base;Slice of Life;26769;8.14;Romantic Subtext;PG-13 - Teens 13 or older;Seinen
21431;6.86;Arms;Drama;34377;7.27;Super Power;R+ - Mild Nudity;Seinen
21327;7.53;Brain's Base;Comedy;43967;7.52;School;PG-13 - Teens 13 or older;Shounen
21939;8.69;Artland;Adventure;418;8.72;Adult Cast;PG-13 - Teens 13 or older;Seinen
21863;7.1;Zexcs;Comedy;11294;7.51;Harem;PG-13 - Teens 13 or older;Seinen
19775;7.64;Polygon Pictures;Action;13723;7.73;Mecha;R+ - Mild Nudity;Seinen
21507;5.87;Bones;Action;23661;6.61;School;PG-13 - Teens 13 or older;Shounen
22777;7.68;Toei Animation;Action;42;8.41;Martial Arts;PG-13 - Teens 13 or older;Shounen
21185;7.8;Pierrot;Sports;8300;8.13;School;PG-13 - Teens 13 or older;Shounen
21563;7.01;Brain's Base;Fantasy;73145;6.89;Isekai;PG-13 - Teens 13 or older;Shoujo
22433;7.25;Production I.G;Action;4608;7.73;Adult Cast;R - 17+ (violence & profanity);Shounen
12783;6.73;Production IMS;Comedy;8144;8.17;Harem;PG-13 - Teens 13 or older;Shounen
26123;7.86;GoHands;Comedy;14110;8;Gag Humor;R - 17+ (violence & profanity);Shounen
21639;6.7;Gallop;Action;72595;6.37;Strategy Game;PG-13 - Teens 13 or older;Shounen
22125;7.6;Production I.G;Comedy;11652;8.12;School;PG-13 - Teens 13 or older;Shounen
22057;6.86;Production IMS;Comedy;23689;7.83;Mythology;PG-13 - Teens 13 or older;Seinen
23579;6.24;SynergySP;Romance;63183;6.65;School;PG - Children;Shoujo
23153;7.11;Manglobe;Comedy;696;7.85;Harem;PG-13 - Teens 13 or older;Shounen
23499;6.39;Studio Moriken;Comedy;69871;6.9;School;PG-13 - Teens 13 or older;Shounen
