61;7.17;Xebec;Action;94;7.42;School;PG-13 - Teens 13 or older;Shoujo
264;8.26;Madhouse;Sports;7;8.72;Combat Sports;PG-13 - Teens 13 or older;Shounen
250;7.54;Toei Animation;Action;869;8.35;Mythology;PG-13 - Teens 13 or older;Shounen
521;7.17;Actas;Adventure;423;6.96;Mahou Shoujo;PG - Children;Shoujo
230;6.96;Toei Animation;Action;3533;6.84;Martial Arts;R - 17+ (violence & profanity);Seinen
335;7.25;Studio Deen;Comedy;659;7.4;Mythology;PG-13 - Teens 13 or older;Shounen
407;7.73;Pierrot;Comedy;1675;7.76;Detective;PG-13 - Teens 13 or older;Shounen
178;7.16;Ashi Productions;Comedy;956;7.45;Mahou Shoujo;G - All Ages;Shoujo
788;4.31;J.C.Staff;Comedy;2585;6.03;Harem;R+ - Mild Nudity;Shounen
971;7.03;Tezuka Productions;Action;728;7.39;Mecha;G - All Ages;Shounen
292;6.78;A.C.G.T.;Drama;1294;6.99;Team Sports;PG-13 - Teens 13 or older;Shounen
258;6.15;Madhouse;Drama;405;7.15;Vampire;R - 17+ (violence & profanity);Seinen
236;6.59;Pierrot;Action;784;6.93;Military;PG-13 - Teens 13 or older;Shounen
301;6.29;Magic Bus;Action;41117;5.68;Magical Sex Shift;PG-13 - Teens 13 or older;Seinen
