35760;8.62;Wit Studio;Action;23390;8.55;Gore;R - 17+ (violence & profanity);Shounen
36649;8.48;MAPPA;Action;756;8.62;Delinquents;R - 17+ (violence & profanity);Shoujo
37105;8.43;Zero-G;Comedy;70345;9.03;Adult Cast;PG-13 - Teens 13 or older;Seinen
36896;7.55;Bones;Action;133056;7.08;Super Power;PG-13 - Teens 13 or older;Shounen
37141;7.56;David Production;Comedy;91641;7.74;Anthropomorphic;PG-13 - Teens 13 or older;Shounen
37171;8.19;Lerche;Comedy;99678;7.87;Gag Humor;PG-13 - Teens 13 or older;Seinen
36726;7;Xebec;Comedy;96582;7.23;Harem;R+ - Mild Nudity;Shounen
37517;6.78;Ezόla;Drama;92160;7.19;Psychological;R - 17+ (violence & profanity);Shounen
21877;7.77;J.C.Staff;Comedy;44501;8.13;Love Polygon;PG-13 - Teens 13 or older;Seinen
37491;8.88;Bandai Namco Pictures;Action;44;8.62;Gag Humor;PG-13 - Teens 13 or older;Shounen
37259;6.85;LIDENFILMS;Sports;77989;7.31;School;PG-13 - Teens 13 or older;Seinen
36873;6.96;J.C.Staff;Comedy;96266;6.84;Magical Sex Shift;R - 17+ (violence & profanity);Seinen
37377;6.55;SILVER LINK.;Comedy;46716;7.28;Harem;PG-13 - Teens 13 or older;Shounen
37621;7.52;Shin-Ei Animation;Comedy;78537;8.09;Romantic Subtext;PG-13 - Teens 13 or older;Shounen
36990;8.25;SILVER LINK.;Slice of Life;17552;8.21;CGDCT;PG-13 - Teens 13 or older;Seinen
37885;5.32;Toei Animation;Action;106285;6.47;Martial Arts;PG-13 - Teens 13 or older;Shounen
36950;7.1;Xebec;Comedy;96582;7.23;Harem;R+ - Mild Nudity;Shounen
37487;6.71;Studio Deen;Mystery;1925;7.5;Mythology;PG-13 - Teens 13 or older;Shounen
37338;7.18;Madhouse;Comedy;90689;7.16;Adult Cast;PG-13 - Teens 13 or older;Seinen
37364;7.15;Bones;Action;95964;8.06;Super Power;R - 17+ (violence & profanity);Shounen
37884;7.24;Geno Studio;Action;85968;8.64;Adult Cast;R - 17+ (violence & profanity);Seinen
37997;6.92;Platinum Vision;Action;91711;7.58;Adult Cast;R - 17+ (violence & profanity);Seinen
34532;6.1;TYO Animations;Action;37563;7.24;Gore;R - 17+ (violence & profanity);Seinen
36952;6.64;Tezuka Productions;Sports;49;7.71;School;PG-13 - Teens 13 or older;Shounen
