36456;8.03;Bones;Action;75989;8.09;School;PG-13 - Teens 13 or older;Shounen
36511;6.37;Pierrot;Action;81117;8.27;Gore;R - 17+ (violence & profanity);Seinen
36949;7.96;J.C.Staff;Gourmet;45757;7.93;School;PG-13 - Teens 13 or older;Shounen
36296;8.14;feel.;Comedy;36413;8.47;Childcare;PG-13 - Teens 13 or older;Seinen
34443;7.31;TMS Entertainment;Sports;5157;7.85;Combat Sports;R - 17+ (violence & profanity);Shounen
36028;7.87;Geno Studio;Action;85968;8.64;Adult Cast;R - 17+ (violence & profanity);Seinen
36793;6.85;Hoods Entertainment;Romance;50767;7.47;Otaku Culture;PG-13 - Teens 13 or older;Shoujo
35928;6.84;Platinum Vision;Action;91711;7.58;Adult Cast;R - 17+ (violence & profanity);Seinen
36864;6.83;Yumeta Company;Comedy;68675;6.83;School;PG-13 - Teens 13 or older;Josei
36652;7.31;Gaina;Drama;2895;8.33;Music;PG-13 - Teens 13 or older;Seinen
36214;7.71;Zexcs;Girls Love;38105;8.09;School;PG-13 - Teens 13 or older;Shoujo
36934;7.41;David Production;Sports;1789;7.53;Team Sports;G - All Ages;Shounen
37140;7.22;Toei Animation;Comedy;10499;7.24;Mythology;PG - Children;Shounen
36565;7.39;OLM;Sports;87201;7.5;Team Sports;PG-13 - Teens 13 or older;Shounen
36800;7.11;J.C.Staff;Slice of Life;11061;7.79;Iyashikei;PG-13 - Teens 13 or older;Shounen
37029;7.85;Studio Deen;Comedy;36113;7.63;Mythology;PG-13 - Teens 13 or older;Seinen
36803;7.25;Platinum Vision;Action;29887;7.59;Vampire;PG-13 - Teens 13 or older;Josei
37109;7.58;Lerche;Fantasy;80841;8.1;Iyashikei;PG-13 - Teens 13 or older;Seinen
33185;6.67;White Fox;Action;473;7.72;Historical;R - 17+ (violence & profanity);Shounen
