13667;7.68;Pierrot;Action;40549;7.21;Isekai;PG-13 - Teens 13 or older;Shounen
13535;7.67;Sunrise;Comedy;20242;8.15;Gag Humor;PG-13 - Teens 13 or older;Shounen
12967;6.26;J.C.Staff;Action;35507;6.78;Reverse Harem;PG-13 - Teens 13 or older;Shoujo
12679;7.45;J.C.Staff;Comedy;16104;7.33;Adult Cast;PG-13 - Teens 13 or older;Shounen
13851;7.53;Xebec;Comedy;22519;7.84;Harem;R+ - Mild Nudity;Shounen
13585;7.26;Doga Kobo;Drama;20453;7.38;Adult Cast;PG-13 - Teens 13 or older;Josei
21899;8.43;Sunrise;Action;44;8.62;Gag Humor;PG-13 - Teens 13 or older;Shounen
13267;7.47;Diomedéa;Comedy;12671;7.83;Anthropomorphic;PG-13 - Teens 13 or older;Shounen
14073;6.18;AIC Classic;Comedy;22707;6.64;Parody;R+ - Mild Nudity;Shounen
13409;7.21;Telecom Animation Film;Comedy;2970;7.5;School;PG-13 - Teens 13 or older;Seinen
14277;6.2;SILVER LINK.;Comedy;35755;6.64;School;PG-13 - Teens 13 or older;Seinen
