11665;8.64;Brain's Base;Drama;1859;8.66;Iyashikei;PG-13 - Teens 13 or older;Shoujo
10218;7.7;Studio 4°C;Action;2;9.47;Gore;R+ - Mild Nudity;Seinen
11241;6.75;TMS Entertainment;Action;8850;7.26;Historical;R - 17+ (violence & profanity);Seinen
11697;7.17;Shin-Ei Animation;Comedy;8795;7.47;School;PG-13 - Teens 13 or older;Shounen
11371;7.54;Production I.G;Sports;12965;7.37;School;PG-13 - Teens 13 or older;Shounen
11813;7.88;Brain's Base;Action;988;8.09;Martial Arts;R+ - Mild Nudity;Shounen
11313;7.19;Tatsunoko Production;Drama;8483;7.9;School;R+ - Mild Nudity;Shounen
11005;5.92;Lilix;Fantasy;28133;6.03;School;R+ - Mild Nudity;Seinen
11769;6.15;LMD;Comedy;13951;6.62;School;PG-13 - Teens 13 or older;Seinen
12321;6.94;DLE;Comedy;20647;7.72;Historical;PG-13 - Teens 13 or older;Seinen
12021;7.64;Studio Deen;Comedy;36015;7.17;Pets;PG - Children;Seinen
10469;7.47;Shaft;Comedy;661;8.15;Gag Humor;R - 17+ (violence & profanity);Shounen
