50265;8.59;Wit Studio;Action;119161;8.57;Childcare;PG-13 - Teens 13 or older;Shounen
43608;9.04;A-1 Pictures;Comedy;90125;8.92;School;PG-13 - Teens 13 or older;Seinen
47194;8.5;OLM;Mystery;110031;8.22;Time Travel;R - 17+ (violence & profanity);Shounen
50631;8.06;OLM;Comedy;99007;8.14;Romantic Subtext;PG-13 - Teens 13 or older;Shounen
50273;7.72;Okuruto Noboru;Suspense;62795;8.45;High Stakes Game;R - 17+ (violence & profanity);Shounen
49520;7.31;Felix Film;Comedy;103939;7.58;School;PG-13 - Teens 13 or older;Shounen
48675;6.92;SynergySP;Comedy;123602;6.78;Harem;PG-13 - Teens 13 or older;Shounen
48548;7.87;Bibury Animation Studios;Comedy;103851;7.93;Harem;PG-13 - Teens 13 or older;Shounen
48643;7.43;Project No.9;Action;123362;7.48;Parody;PG-13 - Teens 13 or older;Shounen
49052;8.21;Production I.G;Sports;102256;8.6;Team Sports;PG-13 - Teens 13 or older;Seinen
48779;7.56;Encourage Films;Slice of Life;103008;7.47;Childcare;PG-13 - Teens 13 or older;Seinen
48702;7.87;MAPPA;Drama;97063;7.63;Performing Arts;PG-13 - Teens 13 or older;Seinen
50338;7.16;CloverWorks;Comedy;112089;7.19;CGDCT;PG-13 - Teens 13 or older;Shounen
50160;8.74;Pierrot;Action;16765;9;Historical;R - 17+ (violence & profanity);Seinen
39489;6.87;David Production;Action;1705;7.15;Military;R - 17+ (violence & profanity);Shounen
49160;7.1;Project No.9;Comedy;121793;7.12;Workplace;PG-13 - Teens 13 or older;Shounen
50012;6.9;TMS Entertainment;Mystery;114379;7.44;Detective;PG-13 - Teens 13 or older;Shounen
39935;6.63;Production I.G;Action;32913;7.17;Super Power;R - 17+ (violence & profanity);Seinen
