34933;7.24;MAPPA;Drama;73603;7.75;High Stakes Game;R - 17+ (violence & profanity);Shounen
34902;7.56;Studio Gokumi;Comedy;58027;8.23;School;PG-13 - Teens 13 or older;Shounen
34403;6.28;NAZ;Comedy;98938;6.73;Harem;PG-13 - Teens 13 or older;Shounen
34881;6.75;Diomedéa;Comedy;47102;6.92;School;PG-13 - Teens 13 or older;Shounen
34636;8.18;Production I.G;Sports;48347;8.36;Performing Arts;PG-13 - Teens 13 or older;Shounen
34825;6.96;Studio Hibari;Comedy;93440;6.99;Gag Humor;PG-13 - Teens 13 or older;Seinen
33071;7.66;Bones;Action;56529;8.52;Adult Cast;PG-13 - Teens 13 or older;Seinen
34525;6.43;Haoliners Animation League;Fantasy;43449;7.26;School;R+ - Mild Nudity;Seinen
34547;7.55;MAPPA;Adventure;1605;8.03;Historical;PG-13 - Teens 13 or older;Shounen
34504;7.83;GoHands;Comedy;14110;8;Gag Humor;R - 17+ (violence & profanity);Shounen
35320;7.76;Madhouse;Fantasy;106;8.38;Mahou Shoujo;G - All Ages;Shoujo
33726;7.21;Platinum Vision;Action;1097;8.26;Mythology;PG-13 - Teens 13 or older;Josei
34745;7.81;Production I.G;Adventure;4080;7.56;Parody;PG-13 - Teens 13 or older;Shounen
