35120;7.75;Science SARU;Action;1474;8.04;Gore;R+ - Mild Nudity;Shounen
34612;8.42;J.C.Staff;Comedy;37755;8.3;Gag Humor;PG-13 - Teens 13 or older;Shounen
35860;7.7;Shin-Ei Animation;Comedy;78537;8.09;Romantic Subtext;PG-13 - Teens 13 or older;Shounen
35222;7.9;Brain's Base;Slice of Life;16922;8.29;Childcare;PG-13 - Teens 13 or older;Shoujo
34984;7.49;Wit Studio;Drama;88600;7.77;Workplace;PG-13 - Teens 13 or older;Seinen
34944;7.92;Bones;Action;113163;8.2;Adult Cast;R - 17+ (violence & profanity);Seinen
36838;8.81;Bandai Namco Pictures;Action;44;8.62;Gag Humor;PG-13 - Teens 13 or older;Shounen
34964;6.56;LIDENFILMS;Action;61087;6.85;Anthropomorphic;R+ - Mild Nudity;Seinen
36548;6.99;Geno Studio;Drama;94345;7.1;Psychological;R - 17+ (violence & profanity);Seinen
36049;6.83;Tezuka Productions;Comedy;75993;7;Romantic Subtext;PG-13 - Teens 13 or older;Shounen
33354;7.66;Madhouse;Adventure;98374;8.13;Mahou Shoujo;PG - Children;Shoujo
35078;7.41;SILVER LINK.;Slice of Life;81467;7.62;CGDCT;PG-13 - Teens 13 or older;Shounen
36094;7.69;Lerche;Fantasy;80841;8.1;Iyashikei;PG-13 - Teens 13 or older;Seinen
35789;7.58;TMS Entertainment;Sports;23627;7.99;Racing;PG-13 - Teens 13 or older;Shounen
36840;5.58;Lilix;Hentai;110952;6.51;School;Rx - Hentai;Josei
34513;7.45;MAPPA;Sports;61009;7.58;School;PG-13 - Teens 13 or older;Shounen
36029;5.38;C-Station;Action;922;7.48;Mythology;PG-13 - Teens 13 or older;Shounen
34820;6.88;Toei Animation;Action;8773;6.65;Mecha;PG-13 - Teens 13 or older;Shounen
35120;7.75;Science SARU;Action;1474;8.04;Gore;R+ - Mild Nudity;Shounen
34612;8.42;J.C.Staff;Comedy;37755;8.3;Gag Humor;PG-13 - Teens 13 or older;Shounen
35860;7.7;Shin-Ei Animation;Comedy;78537;8.09;Romantic Subtext;PG-13 - Teens 13 or older;Shounen
35222;7.9;Brain's Base;Slice of Life;16922;8.29;Childcare;PG-13 - Teens 13 or older;Shoujo
34984;7.49;Wit Studio;Drama;88600;7.77;Workplace;PG-13 - Teens 13 or older;Seinen
34944;7.92;Bones;Action;113163;8.2;Adult Cast;R - 17+ (violence & profanity);Seinen
36838;8.81;Bandai Namco Pictures;Action;44;8.62;Gag Humor;PG-13 - Teens 13 or older;Shounen
34964;6.56;LIDENFILMS;Action;61087;6.85;Anthropomorphic;R+ - Mild Nudity;Seinen
36548;6.99;Geno Studio;Drama;94345;7.1;Psychological;R - 17+ (violence & profanity);Seinen
36049;6.83;Tezuka Productions;Comedy;75993;7;Romantic Subtext;PG-13 - Teens 13 or older;Shounen
33354;7.66;Madhouse;Adventure;98374;8.13;Mahou Shoujo;PG - Children;Shoujo
35078;7.41;SILVER LINK.;Slice of Life;81467;7.62;CGDCT;PG-13 - Teens 13 or older;Shounen
36094;7.69;Lerche;Fantasy;80841;8.1;Iyashikei;PG-13 - Teens 13 or older;Seinen
35789;7.58;TMS Entertainment;Sports;23627;7.99;Racing;PG-13 - Teens 13 or older;Shounen
36840;5.58;Lilix;Hentai;110952;6.51;School;Rx - Hentai;Josei
34513;7.45;MAPPA;Sports;61009;7.58;School;PG-13 - Teens 13 or older;Shounen
36029;5.38;C-Station;Action;922;7.48;Mythology;PG-13 - Teens 13 or older;Shounen
34820;6.88;Toei Animation;Action;8773;6.65;Mecha;PG-13 - Teens 13 or older;Shounen
