14719;7.89;David Production;Action;1517;7.3;Historical;R - 17+ (violence & profanity);Shounen
14227;7.47;Brain's Base;Comedy;13702;8.12;School;PG-13 - Teens 13 or older;Shoujo
14345;7.29;Madhouse;Action;20593;7.51;High Stakes Game;R - 17+ (violence & profanity);Seinen
14289;7.41;Zexcs;Drama;11767;7.83;School;PG-13 - Teens 13 or older;Shoujo
14713;8.1;TMS Entertainment;Comedy;8157;8.54;Mythology;PG-13 - Teens 13 or older;Shoujo
14075;7.91;Bones;Action;15205;7.9;Psychological;PG-13 - Teens 13 or older;Shounen
13663;7.43;Xebec;Comedy;22519;7.84;Harem;R+ - Mild Nudity;Shounen
11703;6.72;Kinema Citrus;Action;8341;7.46;School;R - 17+ (violence & profanity);Shounen
12365;8.53;J.C.Staff;Comedy;9711;8.39;Otaku Culture;PG-13 - Teens 13 or older;Shounen
15417;9.03;Sunrise;Action;44;8.62;Gag Humor;PG-13 - Teens 13 or older;Shounen
13331;7.9;White Fox;Action;4611;7.79;Organized Crime;R+ - Mild Nudity;Seinen
15059;8.09;SynergySP;Action;375;8.22;Racing;PG-13 - Teens 13 or older;Seinen
14527;7.4;Gainax;Action;13949;7.79;Martial Arts;PG-13 - Teens 13 or older;Shounen
15117;7.68;Manglobe;Comedy;7519;8.47;Harem;PG-13 - Teens 13 or older;Shounen
15125;6.55;MAPPA;Comedy;44949;7.09;School;PG-13 - Teens 13 or older;Shounen
15633;6.71;Kinema Citrus;Action;8341;7.46;School;R - 17+ (violence & profanity);Shounen
15895;6.68;Production I.G;Romance;17394;7.67;School;G - All Ages;Shoujo
14575;7.39;feel.;Comedy;2629;7.59;CGDCT;PG-13 - Teens 13 or older;Seinen
21495;6.36;A-1 Pictures;Comedy;32779;7.65;School;PG-13 - Teens 13 or older;Shounen
