35788;8;J.C.Staff;Gourmet;45757;7.93;School;PG-13 - Teens 13 or older;Shounen
35062;8.06;Wit Studio;Drama;61189;8.35;Mythology;PG-13 - Teens 13 or older;Shounen
34542;7.64;MAPPA;Action;64465;7.59;Gore;R - 17+ (violence & profanity);Seinen
35557;8.39;Orange;Action;44489;8.96;Anthropomorphic;PG-13 - Teens 13 or older;Seinen
34451;7.79;Bones;Action;12994;7.73;Super Power;R - 17+ (violence & profanity);Shounen
35180;8.93;Shaft;Drama;1224;8.88;Childcare;PG-13 - Teens 13 or older;Seinen
35376;7.32;Doga Kobo;Comedy;50133;7.37;Otaku Culture;PG-13 - Teens 13 or older;Seinen
35843;8.52;Bandai Namco Pictures;Action;44;8.62;Gag Humor;PG-13 - Teens 13 or older;Shounen
35241;7.49;Lerche;Fantasy;24455;7.3;Anthropomorphic;PG-13 - Teens 13 or older;Seinen
36480;7.53;Hoods Entertainment;Action;13801;7.8;Adult Cast;R - 17+ (violence & profanity);Seinen
35237;6.47;NAZ;Comedy;98938;6.73;Harem;PG-13 - Teens 13 or older;Shounen
36198;5.63;Seven;Romance;109177;6.83;School;Rx - Hentai;Josei
35000;7.16;Xebec;Comedy;124619;6.69;Harem;R+ - Mild Nudity;Shounen
35075;7.88;Studio Deen;Comedy;36113;7.63;Mythology;PG-13 - Teens 13 or older;Seinen
33378;7.49;Nippon Animation;Comedy;1567;7.66;Historical;PG-13 - Teens 13 or older;Shoujo
