41487;8.33;8bit;Action;87609;8.39;Isekai;PG-13 - Teens 13 or older;Shounen
48580;7.91;Bones;Action;93753;8.5;Historical;R - 17+ (violence & profanity);Shounen
43969;6.53;Tezuka Productions;Comedy;124940;6.96;Harem;PG-13 - Teens 13 or older;Shounen
42282;7.26;SILVER LINK.;Comedy;103925;7.87;Isekai;PG-13 - Teens 13 or older;Shoujo
41812;6.52;asread.;Comedy;111769;6.69;Harem;R+ - Mild Nudity;Shounen
42625;7.64;MAPPA;Action;115806;7.12;Mythology;R - 17+ (violence & profanity);Seinen
44881;6.8;Maho Film;Drama;99449;7.04;Isekai;PG-13 - Teens 13 or older;Shounen
42940;7.66;TMS Entertainment;Sports;7760;8.14;Combat Sports;R - 17+ (violence & profanity);Shounen
43691;7.75;PINE JAM;Drama;86204;7.63;Performing Arts;PG-13 - Teens 13 or older;Shoujo
44586;7.68;Ajia-do;Comedy;94169;7.66;Childcare;PG-13 - Teens 13 or older;Shounen
43741;6.14;Bee Media;Action;15359;7.54;Mecha;PG-13 - Teens 13 or older;Shounen
