8525;7.66;Manglobe;Comedy;7519;8.47;Harem;PG-13 - Teens 13 or older;Shounen
7674;8.18;J.C.Staff;Comedy;9711;8.39;Otaku Culture;PG-13 - Teens 13 or older;Shounen
9181;7.27;Xebec;Comedy;671;7.48;Harem;R+ - Mild Nudity;Shounen
8407;7.45;AIC ASTA;Comedy;8144;8.17;Harem;PG-13 - Teens 13 or older;Shounen
8460;7.19;asread.;Action;584;7.67;High Stakes Game;R - 17+ (violence & profanity);Shounen
8129;8.11;Brain's Base;Comedy;17904;8.25;Crossdressing;PG-13 - Teens 13 or older;Josei
8557;7.41;Diomedéa;Comedy;12671;7.83;Anthropomorphic;PG-13 - Teens 13 or older;Shounen
8476;7.43;J.C.Staff;Romance;9084;7.58;Historical;PG-13 - Teens 13 or older;Seinen
8876;6.88;Studio Gokumi;Comedy;10837;7.41;Otaku Culture;R+ - Mild Nudity;Seinen
9065;7.56;Studio Deen;Action;29375;7.44;Historical;R - 17+ (violence & profanity);Josei
8726;7.45;Shaft;Slice of Life;3042;8.18;Workplace;PG-13 - Teens 13 or older;Seinen
9465;7.83;Production I.G;Action;4608;7.73;Adult Cast;R - 17+ (violence & profanity);Shounen
8457;7.38;Tatsunoko Production;Action;2060;7.55;Super Power;PG-13 - Teens 13 or older;Shounen
9120;7.29;Pierrot;Action;10010;8.14;Childcare;PG-13 - Teens 13 or older;Shounen
9890;8.15;SynergySP;Sports;10978;8.16;Team Sports;PG-13 - Teens 13 or older;Shounen
9202;6.38;Hoods Entertainment;Action;3317;6.99;Super Power;R+ - Mild Nudity;Seinen
9335;6.64;AIC Takarazuka;Comedy;20173;6.79;School;PG-13 - Teens 13 or older;Shounen
10628;7.19;Shaft;Action;15;7.93;School;PG-13 - Teens 13 or older;Shounen
9124;7.34;A-1 Pictures;Sports;994;8.18;Team Sports;G - All Ages;Seinen
