30276;8.5;Madhouse;Action;44347;8.75;Adult Cast;R - 17+ (violence & profanity);Seinen
30503;8.15;Bones;Action;24692;8.4;Mythology;PG-13 - Teens 13 or older;Shounen
28891;8.63;Production I.G;Sports;35243;8.85;School;PG-13 - Teens 13 or older;Shounen
28927;7.62;Wit Studio;Action;43661;7.77;Military;R - 17+ (violence & profanity);Shounen
31374;7.2;Production I.G;Comedy;36535;7.04;Parody;PG-13 - Teens 13 or older;Shounen
30885;7.85;Bones;Comedy;24692;8.4;Mythology;PG-13 - Teens 13 or older;Shounen
31297;7.2;Pierrot;Action;74847;8.01;Gore;R - 17+ (violence & profanity);Seinen
28883;6.22;Doga Kobo;Action;26771;7.55;School;PG-13 - Teens 13 or older;Seinen
30740;7.22;Tezuka Productions;Drama;32429;7.16;Historical;PG-13 - Teens 13 or older;Seinen
30991;7.23;Doga Kobo;Comedy;50133;7.37;Otaku Culture;PG-13 - Teens 13 or older;Seinen
30868;7.44;Polygon Pictures;Action;49865;7.98;Gore;R - 17+ (violence & profanity);Seinen
30137;5.73;asread.;Action;28697;6.23;Super Power;R+ - Mild Nudity;Shounen
31754;7.19;Brain's Base;Comedy;59961;8.02;Crossdressing;PG-13 - Teens 13 or older;Shounen
30250;6.5;Xebec;Action;14018;7.13;School;R+ - Mild Nudity;Shounen
31491;5.13;Hoods Entertainment;Comedy;41313;6.5;School;R+ - Mild Nudity;Seinen
31050;6.28;Actas;Action;95091;6.01;Mythology;R - 17+ (violence & profanity);Shounen
30276;8.5;Madhouse;Action;44347;8.75;Adult Cast;R - 17+ (violence & profanity);Seinen
30503;8.15;Bones;Action;24692;8.4;Mythology;PG-13 - Teens 13 or older;Shounen
28891;8.63;Production I.G;Sports;35243;8.85;School;PG-13 - Teens 13 or older;Shounen
28927;7.62;Wit Studio;Action;43661;7.77;Military;R - 17+ (violence & profanity);Shounen
31374;7.2;Production I.G;Comedy;36535;7.04;Parody;PG-13 - Teens 13 or older;Shounen
30885;7.85;Bones;Comedy;24692;8.4;Mythology;PG-13 - Teens 13 or older;Shounen
31297;7.2;Pierrot;Action;74847;8.01;Gore;R - 17+ (violence & profanity);Seinen
28883;6.22;Doga Kobo;Action;26771;7.55;School;PG-13 - Teens 13 or older;Seinen
30740;7.22;Tezuka Productions;Drama;32429;7.16;Historical;PG-13 - Teens 13 or older;Seinen
30991;7.23;Doga Kobo;Comedy;50133;7.37;Otaku Culture;PG-13 - Teens 13 or older;Seinen
30868;7.44;Polygon Pictures;Action;49865;7.98;Gore;R - 17+ (violence & profanity);Seinen
30137;5.73;asread.;Action;28697;6.23;Super Power;R+ - Mild Nudity;Shounen
31754;7.19;Brain's Base;Comedy;59961;8.02;Crossdressing;PG-13 - Teens 13 or older;Shounen
30250;6.5;Xebec;Action;14018;7.13;School;R+ - Mild Nudity;Shounen
31491;5.13;Hoods Entertainment;Comedy;41313;6.5;School;R+ - Mild Nudity;Seinen
31050;6.28;Actas;Action;95091;6.01;Mythology;R - 17+ (violence & profanity);Shounen
