37779;8.51;CloverWorks;Fantasy;100128;8.17;Psychological;R - 17+ (violence & profanity);Shounen
37999;8.41;A-1 Pictures;Comedy;90125;8.92;Psychological;PG-13 - Teens 13 or older;Seinen
37520;8.24;Tezuka Productions;Action;1658;7.3;Historical;R - 17+ (violence & profanity);Shounen
38101;7.66;Tezuka Productions;Comedy;103851;7.93;Harem;PG-13 - Teens 13 or older;Shounen
37086;7.2;MAPPA;Drama;73603;7.75;High Stakes Game;R - 17+ (violence & profanity);Shounen
37982;6.67;Diomedéa;Drama;70941;7.19;Love Polygon;R+ - Mild Nudity;Shounen
37956;7.67;Hoods Entertainment;Romance;50767;7.47;Otaku Culture;PG-13 - Teens 13 or older;Shoujo
38699;7.36;Bones;Action;115933;7.18;Super Power;PG-13 - Teens 13 or older;Shounen
37920;6.56;Lesprit;Comedy;94877;6.9;Romantic Subtext;PG-13 - Teens 13 or older;Seinen
37986;7.34;Seven Arcs Pictures;Action;24822;7.67;Harem;PG-13 - Teens 13 or older;Shounen
37979;6.33;LIDENFILMS;Action;94235;7.06;Mahou Shoujo;R - 17+ (violence & profanity);Seinen
38422;7.97;J.C.Staff;Comedy;44501;8.13;Love Polygon;PG-13 - Teens 13 or older;Seinen
37975;7.43;Gaina;Drama;2895;8.33;Music;PG-13 - Teens 13 or older;Seinen
38313;7.35;Tear Studio;Comedy;75243;7.87;Historical;PG-13 - Teens 13 or older;Shounen
38710;7.51;Geno Studio;Action;85968;8.64;Historical;R - 17+ (violence & profanity);Seinen
37779;8.51;CloverWorks;Fantasy;100128;8.17;Psychological;R - 17+ (violence & profanity);Shounen
37999;8.41;A-1 Pictures;Comedy;90125;8.92;Psychological;PG-13 - Teens 13 or older;Seinen
37520;8.24;Tezuka Productions;Action;1658;7.3;Historical;R - 17+ (violence & profanity);Shounen
38101;7.66;Tezuka Productions;Comedy;103851;7.93;Harem;PG-13 - Teens 13 or older;Shounen
37086;7.2;MAPPA;Drama;73603;7.75;High Stakes Game;R - 17+ (violence & profanity);Shounen
37982;6.67;Diomedéa;Drama;70941;7.19;Love Polygon;R+ - Mild Nudity;Shounen
37956;7.67;Hoods Entertainment;Romance;50767;7.47;Otaku Culture;PG-13 - Teens 13 or older;Shoujo
38699;7.36;Bones;Action;115933;7.18;Super Power;PG-13 - Teens 13 or older;Shounen
37920;6.56;Lesprit;Comedy;94877;6.9;Romantic Subtext;PG-13 - Teens 13 or older;Seinen
37986;7.34;Seven Arcs Pictures;Action;24822;7.67;Harem;PG-13 - Teens 13 or older;Shounen
37979;6.33;LIDENFILMS;Action;94235;7.06;Mahou Shoujo;R - 17+ (violence & profanity);Seinen
38422;7.97;J.C.Staff;Comedy;44501;8.13;Love Polygon;PG-13 - Teens 13 or older;Seinen
37975;7.43;Gaina;Drama;2895;8.33;Music;PG-13 - Teens 13 or older;Seinen
38313;7.35;Tear Studio;Comedy;75243;7.87;Historical;PG-13 - Teens 13 or older;Shounen
38710;7.51;Geno Studio;Action;85968;8.64;Historical;R - 17+ (violence & profanity);Seinen
