51009;8.85;MAPPA;Action;113138;8.53;School;R - 17+ (violence & profanity);Shounen
54112;8.05;BUG FILMS;Action;122392;7.64;Adult Cast;R - 17+ (violence & profanity);Seinen
54856;8.24;CloverWorks;Romance;42451;8.43;School;PG-13 - Teens 13 or older;Shounen
51498;7.24;SILVER LINK.;Comedy;46716;7.28;Harem;PG-13 - Teens 13 or older;Shounen
54234;7.14;GoHands;Comedy;117332;8.07;Romantic Subtext;PG-13 - Teens 13 or older;Shounen
53050;7.07;TMS Entertainment;Comedy;108407;6.41;Adult Cast;PG-13 - Teens 13 or older;Shounen
54898;8.67;Bones;Action;56529;8.52;Adult Cast;R - 17+ (violence & profanity);Seinen
50613;7.66;LIDENFILMS;Action;22;8.56;Historical;PG-13 - Teens 13 or older;Shounen
53438;7.08;OLM Team Yoshioka;Fantasy;138320;7.18;Isekai;PG-13 - Teens 13 or older;Josei
51318;8.03;TMS Entertainment;Sports;7760;8.15;Combat Sports;R - 17+ (violence & profanity);Shounen
54915;8;Shaft;Comedy;103851;7.93;Harem;PG-13 - Teens 13 or older;Shounen
55454;7.56;Yumeta Company;Action;110485;8.09;Mythology;R - 17+ (violence & profanity);Seinen
53300;6.04;Project No.9;Romance;119440;6.99;School;PG-13 - Teens 13 or older;Shoujo
54842;7.62;J.C.Staff;Adventure;45966;7.62;Visual Arts;PG-13 - Teens 13 or older;Shoujo
53787;6.57;Madhouse;Drama;105854;6.79;Psychological;PG-13 - Teens 13 or older;Shounen
54883;7.33;Bandai Namco Pictures;Action;70663;7.29;Adult Cast;PG-13 - Teens 13 or older;Seinen
54141;7.14;LIDENFILMS;Action;611;7.22;Gore;R+ - Mild Nudity;Seinen
49793;6.89;Yostar Pictures;Sci-Fi;115616;7.46;Military;PG-13 - Teens 13 or older;Shounen
53720;6.64;Studio 4°C;Drama;1325;8.6;Psychological;R+ - Mild Nudity;Shounen
