38691;8.28;TMS Entertainment;Adventure;103897;8.2;Survival;PG-13 - Teens 13 or older;Shounen
37521;8.74;Wit Studio;Action;642;9.05;Gore;R - 17+ (violence & profanity);Seinen
38671;7.71;David Production;Action;91037;7.73;Super Power;PG-13 - Teens 13 or older;Shounen
38753;7.33;Lay-duce;Comedy;102564;7.36;School;PG-13 - Teens 13 or older;Shounen
38993;8.05;Shin-Ei Animation;Comedy;78537;8.09;Romantic Subtext;PG-13 - Teens 13 or older;Shounen
39198;8.08;Lerche;Adventure;98578;8.01;Space;PG-13 - Teens 13 or older;Shounen
38610;6.4;LIDENFILMS;Comedy;97292;6.58;Performing Arts;PG-13 - Teens 13 or older;Seinen
39456;6.6;Ezόla;Adventure;103710;7.39;CGDCT;PG-13 - Teens 13 or older;Seinen
39199;6.4;MAPPA;Action;72117;6.99;Gore;R - 17+ (violence & profanity);Shounen
36040;5.15;Toei Animation;Action;1045;7.54;Mythology;PG-13 - Teens 13 or older;Shounen
39972;7.13;LIDENFILMS;Fantasy;114666;7.1;Mythology;PG-13 - Teens 13 or older;Shoujo
39538;7.51;PINE JAM;Comedy;36113;7.63;Mythology;PG-13 - Teens 13 or older;Seinen
